comments,ratings
"Small white head. Hazy yellow body. Resiny citric coriander aroma with spicy notes. Dry-sweet fruity lemongrass taste with peppery resiny notes. Mid-bodied. Mild, mealy mouthfeel. Dry lemony honey aftertaste with spicy wooden notes. Nice, drinkable, harmonic. &#40;0.2l draft at Henriks, Bergen.&#41;",13
"Medium offwhite head. Clear deep amber body. Resiny orangey aroma with floral notes. Dry-sweet resiny orangey taste with spicy tropical fruit notes. Mid-bodied. Slightly hot mouthfeel. Dryish spicy orangey aftertaste with resiny oily floral notes. Nice&#033; Highly drinkable and full of flavour. &#40;0.2l draft at Henriks, Bergen.&#41;",14
"Big offwhite dense lasting head. Clear yellow body. Light fruity oregano aroma with blackberry notes. Odd. Dry-sweet oregano and wild berries taste with spicy herbal lavender notes. Mid-bodied. Slightly fizzy mouthfeel. Dryish oregano and metal aftertaste with vinegary fruity notes. It's not bad, but very strange and not altogether successful. &#40;0.2l draft at Henriks, Bergen.&#41;",12
"Small beige head. Deep dark red body. Fruity oily roasted almonds aroma with caramelly notes. Dry-sweet roasty caramelly dried fruit taste with oily perfumy wooden notes. Mid-bodied. Mild, oily mouthfeel. Dry resiny caramelly roasty aftertaste with perfumy spicy lacquer notes. Spicy wooden roasted almonds flavour lingers. Lovely&#033; Great harmony and drinkability with lots of character. &#40;0.2l draft at Henriks, Bergen.&#41;",14
"Small offwhite head. Slightly hazy golden body. Resiny menthol and gooseberry aroma with raspberry notes. Dry-sweet resiny pine needle taste with floral freshly cut wood notes. Mid-bodied. Faintly sharp mouthfeel. Dry resiny dried fruit aftertaste with spicy gooseberry notes. Lovely. Highly drinkable, subtle, harmonic, and full of flavour. &#40;0.2l draft at Henriks, Bergen.&#41;",14
"Small brown head.  Nearly opaque black body goes deep dark red at edges.  Roasty fruity alcoholic aroma with soy sauce and chocolate notes.  Dry-sweet earthy wooden soy sauce taste with roasty alcoholic notes.  Fullish body.  Sharpish, slightly hot mouthfeel, kind of flat.  Dryish wooden vinegary chocolate aftertaste with alcoholic fruity spicy notes.  It's OK, but musty and low on flavour.  &#40;0.25l bottle, from Kihoskh, Copenhagen.&#41;",12
"Medium beige head.  Slightly hazy deep dark red body with light carbonation.  Dusty roasty dried fruit aroma with earthy notes. Dry-sweet prunes earth and dust taste with dried fruit notes. Mid-to-light body.  Mild, soft mouthfeel.  Dryish earthy dusty prunes aftertaste with papery roasty notes.  Nice, but a bit musty and lifeless.  &#40;0.5l bottle, from Kihoskh, Copenhagen.&#41;",13
"Medium white head.  Hazy opaque yellow body with light carbonation.  Oily yoghurty banana aroma with herbal honey notes. Dry-sweet milky yoghurty ashy taste with orangey notes. Mid-bodied.  Mild, soft mouthfeel.  Dryish earthy ashy aftertaste with yoghurty notes.  Great aroma, but the flavour does not live up to it, too ashy and verging on the acidic.  &#40;0.5l bottle, from Kihoskh, Copenhagen.&#41;",13
"Medium beige head.  Hazy amber body with light carbonation. Fruity wooden aroma with herbal wild berry notes.  Dryish earthy wooden taste with herbal notes.  Mid-bodied.  Mild, soft mouthfeel.  Dryish wooden earthy funky aftertaste with perfumy yoghurty fruity notes.  Odd.  I'm not at all certain it's supposed to be like this, but it's not acidic, even if it may be getting there.  &#40;0.5l bottle, from Kihoshk, Copenhagen.  Bought six months ago, but BBD is 2013-07-12.&#41;",12
"Medium dark brown head.  Opaque black body.  Roasty chocolatey coffee aroma with earthy notes.  Dry roasty coffee taste with burnt earthy notes.  Mid-to-thin body.  Mild, flat mouthfeel. Dry earthy burnt coffee aftertaste with dark wood and mineral notes.  A bit earthy and austere for my tastes, could use a bit more sweetness.  &#40;0.33l bottle, from Kihoskh, Copenhagen.&#41;",13
"Big offwhite head.  Slightly hazy amber body with light carbonation.  Light herbal linoleum aroma with citric notes.  Dry resiny peppery taste with linoleum notes.  Mid-bodied.  Mild, chalky mouthfeel.  Dryish mealy fruity citric aftertaste with herbal dusty notes.  Bitter finish.  Nice, but a bit bitter, and kind of austerely flavoured.  &#40;0.33l bottle, from Kihoskh, Copenhagen.&#41;",12
"Medium light brown head.  Clear deep dark red body with light carbonation.  Deep fruity caramelly aroma with malty syrupy notes.  Dry-sweet fruity malty syrupy taste with licorice notes. Fullish body.  Sharpish, slightly hot mouthfeel.  Dryish licorice and caramel aftertaste with malty syrupy notes.  It's OK, but a bit sweet and syrupy.  &#40;0.5l bottle, from Kihoskh, Copenhagen.&#41;",13
"Smallish brown head.  Opaque black body.  Roasty licorice soy sauce aroma with spicy notes.  Dry-sweet earthy licorice taste with chocolatey roasty notes.  Mid-bodied.  Mild, soft, smooth mouthfeel.  Dry roasty chocolatey licorice aftertaste with spicy earthy notes.  Nice, drinkable, mellow, and full of flavour.  &#40;0.5l bottle, from Kihoskh, Copenhagen.&#41;",14
"Small offwhite head. Clear brown body with light carbonation. Light floral caramelly aroma with perfumy spicy notes. Dry-sweet perfumy fruity soft drink taste with herbal notes. Mid-bodied. Mild, lightly fizzy mouthfeel. Dryish strongly spicy cinnamon aftertaste with dusty roasty rye crisp bread notes. Nice, but a bit artificial and strange. &#40;0.2l draft at brewpub.&#41;",12
"Big beige lasting head. Hazy amber body. Bready caramelly dried fruit aroma with subtle spice notes. Dry-sweet wooden strawberry taste with subtle spice and caramel notes. Mid-bodied. Mild, soft mouthfeel with light alcohol heat at the end. Dryish caramelly dried fruit aftertaste with spicy peppery herbal notes. Nice and highly drinkable. Particularly enjoy the rich, bready flavours. &#40;0.33l bottle at Amundsen, Oslo.&#41;",14
"Small offwhite head. Clear deep dark red body. Fruity caramelly earthy aroma with raisiny toffee notes. Dry-sweet toffee, caramel and dried fruit taste with wild berry notes. Full body. Slightly hot mouthfeel. Dry wild berry and fruit aftertaste with earthy oily caramelly peppery chocolatey notes. Really nice and well balanced. Highly drinkable. Bitter finish. &#40;0.33l bottle, Håndverkerstuene, Oslo.&#41;",14
"Small patchy white head. Slightly hazy yellow body. Dusty ashy herbal aroma with grassy notes. Dry ashy herbal taste with grassy notes. Mid-to-thin body. Slightly harsh, abrasive mouthfeel. Dry aftertaste is mostly the same, with fruity resiny notes. Nice but a bit harsh and bland. &#40;0.66l bottle, Håndverkerstuene, Oslo.&#41;",11
"Medium deep offwhite head. Clear brownish amber body with carbonation. Caramelly wooden spicy aroma with dried fruit and honey notes. Dry-sweet bready dried fruity and spice taste with alcohol and caramel notes. Mid-bodied. Mild, soft mouthfeel. Dryish perfumy caramel and dried fruit aftertaste with raisiny figs and cocos notes. Aftertaste ends kind of tamely. Wonderfully vivid, distinct, and subtle. A great beer. &#40;0.5l bottle from the wine monopoly, Vika, Oslo. 2 more bottles for the long-term cellar.&#41;",15
"Big offwhite head. Hazy deep amber body with carbonation. Resiny freshly cut wood aroma with banana and tropical fruit notes. Dry-sweet resiny oily salty taste with yoghurty chalky banana notes. Mid-bodied. Mild, mealy mouthfeel. Dry, and faintly acidic, tropical fruit and chalk aftertaste with wooden resiny spicy notes. Nice, drinkable, subtle and unusual. &#40;0.33l bottle, from das Meisterstück, Berlin.&#41;",13
"Medium offwhite head. Hazy paleish amber body. Resiny grapefruit aroma with minty notes. Dry-sweet resiny oily grapefruit taste with fruity bergamot notes. Mid-bodied. Mild, soft mouthfeel. Dry resiny orangey spicy aftertaste with herbal honey and grapefruit notes. Cedar wood and pepper notes, too. Lovely&#033; Harmonic, complex, and drinkable. Oily spicy lemongrass flavour lingered all the way to the train station. &#40;0.2l draft at Crow Bar, Oslo.&#41;",16
"Small brown head. Clear deep dark red body. Fruity spicy licorice aroma with herbal notes. Dry, and faintly sweet, spicy licorice taste with roasty fruity notes. Mid-bodied. Mild, soft, delicate mouthfeel. Dryish roasty salmiak licorice and spice aftertaste with sooty dusty notes. Lovely&#033; Really delicate and harmonic, with excellent clarity of flavour. &#40;0.2l draft at brewpub.&#41;",14
"Huge brown head, far bigger than the body. Clear deep dark red body with strong carbonation. Earthy caramelly aroma with spicy notes. Dryish roasted sugar and caramel taste with spicy syrup and rye crisp bread notes. Mid-bodied. Mild mouthfeel. Dry spicy cinnamon and rye crisp bread aftertaste with chocolate and syrup notes. Nice, powerful, and interesting, especially for such a weak beer. &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;",13
"Medium offwhite head. Clear deep reddish brown body with carbonation. Spicy fruity floral aroma with minty notes. Dry menthol and wood taste with earthy notes. Mid-bodied. Mild mouthfeel. Dryish floral menthol aftertaste with fruity wild berry notes. Nice, but low on flavour and character. &#40;0.75l bottle, Meny Oslo City.&#41;",12
"Small offwhite head. Hazy opaque deep red body goes orange at edges. Resiny fruity perfumy aroma with wooden pineapple notes. Dry resiny tropical fruit taste with pineapple and persimmon notes. Mid-bodied. Mild, mealy mouthfeel. Dry resiny peachy pineapple aftertaste with herbal persimmon notes. Nice, but a bit sharp in the flavour. &#40;0.5l bottle at Crow Bar, Oslo.&#41;",13
"Small white head. Clear pale amber body. Earthy herbal dried fruit aroma with wooden resiny notes. Dry-sweet wooden spicy cinnamon taste with papery strawy mealy notes. Mid-bodied. Mealy, slightly harsh mouthfeel. Dry resiny fruity aftertaste with spicy wooden notes. Nice, but a bit harsh and papery. &#40;0.4l draft at brewpub.&#41;",13
"Thiny coarse froth passes for a head. Opaque black body. Roasty earthy chocolatey aroma with smoky charcoal notes. Dry resiny earthy smoky charcoal taste with orangey notes. Mid-bodied. Flat, lifeless mouthfeel. Dryish earthy roasty chocolatey aftertaste with smoky resiny muddy notes. It's OK, but the flatness ruins it. Aftertaste is weak, too. &#40;0.75l bottle at Håndverkerstuene, Oslo.&#41;",12
"Small dark brown body. Opaque black body. Spicy earthy sage aroma with minty chocolate notes. Dry-sweet earthy chocolate taste with spicy eucalyptus papery notes. Full-bodied. Mild, lightish mouthfeel. Dry soy sauce and chocolate and white sage aftertaste with cedar wood and cardamom notes. Highly drinkable and interesting. &#40;0.33l bottle at Schouskjelleren, Oslo, shared with gr0ve.&#41;",16
"Gusher. Caught it all in the glass, but that's not much use when it continues gushing until it overflows the glass, then continues for another 10 minutes.  Thank you so much for that.  Anyway, once things calmed down I had a mid-sized offwhite head, which is not very relevant, given that I'd already poured well over half a litre of foam down the drain.  Hazy amber body with visible floating particles. Fruity peppery oily aroma with funky earthy notes.  Dry-sweet peppery fruity oily taste with earthy herbal notes.  Mid-bodied.  Sharpish mouthfeel, kind of flat.  Dry herbal fruity oily aftertaste with herbal spicy notes.  Niceish, but a bit flat.  I realize it's flat because it gushed all over my floor &#40;after filling the glass first&#41;, but I feel entirely disinclined to excuse it for such behaviour.  &#40;0.33l bottle, from Kihoskh, Copenhagen.&#41;",12
"Big brown head.  Opaque black body goes hazy deep dark brown at edges, through wich strong, fast carbonation can be spotted. Roasty earthy wine grape aroma with resiny spicy notes. Dry-sweetish resiny roasty spicy taste with earthy licorice notes.  Mid-bodied.  Mild, soft mouthfeel.  Dry resiny chocolatey earthy aftertaste with spicy grapefruit notes.  Nice, harmonic, drinkable.  Fits well into the growing group of successful Danish black IPAs.  &#40;0.33l bottle, from Kihoskh, Copenhagen.&#41;",14
"Small brown head. Opaque black body. Spicy perfumy chocolatey aroma with linoleum and cardamom notes. Dry-sweet cardamom and chocolate taste with spicy mealy notes. Mid-bodied. Mild, dusty mouthfeel. Dry spicy papery cardamom afteraste with chocolatey earthy notes. Nice, but a bit spicy. &#40;0.33l bottle at Schouskjelleren, Oslo.&#41;",14
"Small brown head. Hazy deep dark red body. Deep earthy marzipan and toffee aroma with caramelly fruity notes. Deep sweet earthy marzipan and brown sugar taste with toffee and cognac notes. Mid-to-full body, shockingly light for such a strong beer. Mild, slightly hot mouthfeel. Dryish earthy bready marzipan aftertaste with soy sauce and strawberry notes. Lovely&#033; Full of flavour and character, yet extremely drinkable. &#40;0.355l bottle at Schouskjelleren, Oslo.&#41;",15
"Huge offwhite head slowly turns coarse.  Slightly hazy deep yellow body with carbonation.  Light earthy fruity aroma. Dry-sweet earthy herbal spicy taste with peppery dried fruit notes.  Mid-bodied.  Dry, and slightly bitter, coriander and pepper aftertaste with cinnamon and dried fruit notes.  It's quite nice, but a bit too sharply spicy and too bitter.  &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;",12
"Biggish offwhite head.  Yellow body with carbonation made hazy by lots of little particles.  Vague honeyish aroma.  Dry-sweet papery honey taste with fruity mealy notes.  Mid-bodied. Slightly hot mouthfeel.  Dryish fruity gingery honey aftertaste with papery mealy notes.  Nice and highly unusual.  Quite tasty.  &#40;0.33l bottle, wine monopoly, Vika, Oslo.&#41;",13
"Biggish offwhite head.  Hazy amber body with lots of little particles.  Tropical fruit, straw, and caramel arom with resiny notes.  Dry-sweetish resiny catty gooseberry taste with minty, grassy notes.  Mid-bodied.  Mild, soft mouthfeel.  Dry resiny minty catty aftertaste with spicy grassy notes.  Nice, fresh, drinkable.  &#40;0.33l bottle, Kihoskh, Copenhagen.&#41;",13
